"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3061","Cart","","2026-03-12","passed","2026-03-12","","","",""
"","6022","Login attempt","","2026-03-12","failed","2026-03-12","","","",""
"","2381","Login attempt","","2026-03-12","passed","2026-03-12","","","",""
"","6165","Login attempt","","2026-03-12","passed","2026-03-12","","","",""
